"@timestamp",message,"log.file.path","agent.hostname"
"Oct 26, 2022 @ 02:22:52.191","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /innovation HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:52.191","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /innovation.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:52.191","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /previews.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:52.191","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /aup HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:52.191","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /rc.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:52.191","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /surveys HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:52.191","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /webservices HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:52.191","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /ui.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:52.191","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /webservices.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:52.191","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /aggregator.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:52.191","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /406 HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
