"@timestamp","_id","_index","_score","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version","ecs.version","fields.apache","host.architecture","host.containerized","host.hostname","host.ip","host.mac","host.name","host.os.codename","host.os.family","host.os.kernel","host.os.name","host.os.name.text","host.os.platform","host.os.type","host.os.version","input.type","log.file.path","log.offset",message
"Oct 26, 2022 @ 02:22:53.078",GXBjEIQBIBAo7axPdJ0d,".ds-filebeat-8.4.3-2022.10.25-000001","-","6343ae4e-0ee5-43d9-9891-576b2b8f9653","Web_Server","50e17b80-cb5c-4305-8a01-dd532eb63d4f","Web_Server",filebeat,"8.4.3","8.0.0",true,"x86_64",true,"Web_Server","172.24.2.100","02:42:ac:18:02:64","Web_Server",xenial,debian,"4.15.0-58-generic",Ubuntu,Ubuntu,ubuntu,linux,"16.04.6 LTS (Xenial Xerus)",filestream,"/var/log/apache2/access.log","1,848,365","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /313 HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev"""
"Oct 26, 2022 @ 02:22:52.192",EXBjEIQBIBAo7axPdJ0d,".ds-filebeat-8.4.3-2022.10.25-000001","-","6343ae4e-0ee5-43d9-9891-576b2b8f9653","Web_Server","50e17b80-cb5c-4305-8a01-dd532eb63d4f","Web_Server",filebeat,"8.4.3","8.0.0",true,"x86_64",true,"Web_Server","172.24.2.100","02:42:ac:18:02:64","Web_Server",xenial,debian,"4.15.0-58-generic",Ubuntu,Ubuntu,ubuntu,linux,"16.04.6 LTS (Xenial Xerus)",filestream,"/var/log/apache2/access.log","1,847,536","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /270.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev"""
"Oct 26, 2022 @ 02:22:52.192",EnBjEIQBIBAo7axPdJ0d,".ds-filebeat-8.4.3-2022.10.25-000001","-","6343ae4e-0ee5-43d9-9891-576b2b8f9653","Web_Server","50e17b80-cb5c-4305-8a01-dd532eb63d4f","Web_Server",filebeat,"8.4.3","8.0.0",true,"x86_64",true,"Web_Server","172.24.2.100","02:42:ac:18:02:64","Web_Server",xenial,debian,"4.15.0-58-generic",Ubuntu,Ubuntu,ubuntu,linux,"16.04.6 LTS (Xenial Xerus)",filestream,"/var/log/apache2/access.log","1,847,638","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /films.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev"""
"Oct 26, 2022 @ 02:22:52.192",E3BjEIQBIBAo7axPdJ0d,".ds-filebeat-8.4.3-2022.10.25-000001","-","6343ae4e-0ee5-43d9-9891-576b2b8f9653","Web_Server","50e17b80-cb5c-4305-8a01-dd532eb63d4f","Web_Server",filebeat,"8.4.3","8.0.0",true,"x86_64",true,"Web_Server","172.24.2.100","02:42:ac:18:02:64","Web_Server",xenial,debian,"4.15.0-58-generic",Ubuntu,Ubuntu,ubuntu,linux,"16.04.6 LTS (Xenial Xerus)",filestream,"/var/log/apache2/access.log","1,847,742","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /newsletter_manage HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev"""
"Oct 26, 2022 @ 02:22:52.192",FHBjEIQBIBAo7axPdJ0d,".ds-filebeat-8.4.3-2022.10.25-000001","-","6343ae4e-0ee5-43d9-9891-576b2b8f9653","Web_Server","50e17b80-cb5c-4305-8a01-dd532eb63d4f","Web_Server",filebeat,"8.4.3","8.0.0",true,"x86_64",true,"Web_Server","172.24.2.100","02:42:ac:18:02:64","Web_Server",xenial,debian,"4.15.0-58-generic",Ubuntu,Ubuntu,ubuntu,linux,"16.04.6 LTS (Xenial Xerus)",filestream,"/var/log/apache2/access.log","1,847,854","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /270 HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev"""
"Oct 26, 2022 @ 02:22:52.192",FXBjEIQBIBAo7axPdJ0d,".ds-filebeat-8.4.3-2022.10.25-000001","-","6343ae4e-0ee5-43d9-9891-576b2b8f9653","Web_Server","50e17b80-cb5c-4305-8a01-dd532eb63d4f","Web_Server",filebeat,"8.4.3","8.0.0",true,"x86_64",true,"Web_Server","172.24.2.100","02:42:ac:18:02:64","Web_Server",xenial,debian,"4.15.0-58-generic",Ubuntu,Ubuntu,ubuntu,linux,"16.04.6 LTS (Xenial Xerus)",filestream,"/var/log/apache2/access.log","1,847,952","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /films HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev"""
"Oct 26, 2022 @ 02:22:52.191","-3BjEIQBIBAo7axPcpyP",".ds-filebeat-8.4.3-2022.10.25-000001","-","6343ae4e-0ee5-43d9-9891-576b2b8f9653","Web_Server","50e17b80-cb5c-4305-8a01-dd532eb63d4f","Web_Server",filebeat,"8.4.3","8.0.0",true,"x86_64",true,"Web_Server","172.24.2.100","02:42:ac:18:02:64","Web_Server",xenial,debian,"4.15.0-58-generic",Ubuntu,Ubuntu,ubuntu,linux,"16.04.6 LTS (Xenial Xerus)",filestream,"/var/log/apache2/access.log","1,845,272","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /249.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev"""
"Oct 26, 2022 @ 02:22:52.191","_HBjEIQBIBAo7axPcpyP",".ds-filebeat-8.4.3-2022.10.25-000001","-","6343ae4e-0ee5-43d9-9891-576b2b8f9653","Web_Server","50e17b80-cb5c-4305-8a01-dd532eb63d4f","Web_Server",filebeat,"8.4.3","8.0.0",true,"x86_64",true,"Web_Server","172.24.2.100","02:42:ac:18:02:64","Web_Server",xenial,debian,"4.15.0-58-generic",Ubuntu,Ubuntu,ubuntu,linux,"16.04.6 LTS (Xenial Xerus)",filestream,"/var/log/apache2/access.log","1,845,374","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /ui HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev"""
"Oct 26, 2022 @ 02:22:52.191","_XBjEIQBIBAo7axPcpyP",".ds-filebeat-8.4.3-2022.10.25-000001","-","6343ae4e-0ee5-43d9-9891-576b2b8f9653","Web_Server","50e17b80-cb5c-4305-8a01-dd532eb63d4f","Web_Server",filebeat,"8.4.3","8.0.0",true,"x86_64",true,"Web_Server","172.24.2.100","02:42:ac:18:02:64","Web_Server",xenial,debian,"4.15.0-58-generic",Ubuntu,Ubuntu,ubuntu,linux,"16.04.6 LTS (Xenial Xerus)",filestream,"/var/log/apache2/access.log","1,845,471","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /200611 HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev"""
"Oct 26, 2022 @ 02:22:52.191","_nBjEIQBIBAo7axPcpyP",".ds-filebeat-8.4.3-2022.10.25-000001","-","6343ae4e-0ee5-43d9-9891-576b2b8f9653","Web_Server","50e17b80-cb5c-4305-8a01-dd532eb63d4f","Web_Server",filebeat,"8.4.3","8.0.0",true,"x86_64",true,"Web_Server","172.24.2.100","02:42:ac:18:02:64","Web_Server",xenial,debian,"4.15.0-58-generic",Ubuntu,Ubuntu,ubuntu,linux,"16.04.6 LTS (Xenial Xerus)",filestream,"/var/log/apache2/access.log","1,845,572","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /200611.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev"""
"Oct 26, 2022 @ 02:22:52.191","_3BjEIQBIBAo7axPcpyP",".ds-filebeat-8.4.3-2022.10.25-000001","-","6343ae4e-0ee5-43d9-9891-576b2b8f9653","Web_Server","50e17b80-cb5c-4305-8a01-dd532eb63d4f","Web_Server",filebeat,"8.4.3","8.0.0",true,"x86_64",true,"Web_Server","172.24.2.100","02:42:ac:18:02:64","Web_Server",xenial,debian,"4.15.0-58-generic",Ubuntu,Ubuntu,ubuntu,linux,"16.04.6 LTS (Xenial Xerus)",filestream,"/var/log/apache2/access.log","1,845,677","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /produkte.php HTTP/1.1"" 404 454 ""-"" ""gobuster/3.2.0-dev"""
"Oct 26, 2022 @ 02:22:52.191",AHBjEIQBIBAo7axPcp2P,".ds-filebeat-8.4.3-2022.10.25-000001","-","6343ae4e-0ee5-43d9-9891-576b2b8f9653","Web_Server","50e17b80-cb5c-4305-8a01-dd532eb63d4f","Web_Server",filebeat,"8.4.3","8.0.0",true,"x86_64",true,"Web_Server","172.24.2.100","02:42:ac:18:02:64","Web_Server",xenial,debian,"4.15.0-58-generic",Ubuntu,Ubuntu,ubuntu,linux,"16.04.6 LTS (Xenial Xerus)",filestream,"/var/log/apache2/access.log","1,845,784","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /en-US.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev"""
"Oct 26, 2022 @ 02:22:52.191",AXBjEIQBIBAo7axPdJ0d,".ds-filebeat-8.4.3-2022.10.25-000001","-","6343ae4e-0ee5-43d9-9891-576b2b8f9653","Web_Server","50e17b80-cb5c-4305-8a01-dd532eb63d4f","Web_Server",filebeat,"8.4.3","8.0.0",true,"x86_64",true,"Web_Server","172.24.2.100","02:42:ac:18:02:64","Web_Server",xenial,debian,"4.15.0-58-generic",Ubuntu,Ubuntu,ubuntu,linux,"16.04.6 LTS (Xenial Xerus)",filestream,"/var/log/apache2/access.log","1,845,888","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /previews HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev"""
"Oct 26, 2022 @ 02:22:52.191",AnBjEIQBIBAo7axPdJ0d,".ds-filebeat-8.4.3-2022.10.25-000001","-","6343ae4e-0ee5-43d9-9891-576b2b8f9653","Web_Server","50e17b80-cb5c-4305-8a01-dd532eb63d4f","Web_Server",filebeat,"8.4.3","8.0.0",true,"x86_64",true,"Web_Server","172.24.2.100","02:42:ac:18:02:64","Web_Server",xenial,debian,"4.15.0-58-generic",Ubuntu,Ubuntu,ubuntu,linux,"16.04.6 LTS (Xenial Xerus)",filestream,"/var/log/apache2/access.log","1,845,991","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /rc HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev"""
"Oct 26, 2022 @ 02:22:52.191",A3BjEIQBIBAo7axPdJ0d,".ds-filebeat-8.4.3-2022.10.25-000001","-","6343ae4e-0ee5-43d9-9891-576b2b8f9653","Web_Server","50e17b80-cb5c-4305-8a01-dd532eb63d4f","Web_Server",filebeat,"8.4.3","8.0.0",true,"x86_64",true,"Web_Server","172.24.2.100","02:42:ac:18:02:64","Web_Server",xenial,debian,"4.15.0-58-generic",Ubuntu,Ubuntu,ubuntu,linux,"16.04.6 LTS (Xenial Xerus)",filestream,"/var/log/apache2/access.log","1,846,088","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /hot HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev"""
"Oct 26, 2022 @ 02:22:52.191",BHBjEIQBIBAo7axPdJ0d,".ds-filebeat-8.4.3-2022.10.25-000001","-","6343ae4e-0ee5-43d9-9891-576b2b8f9653","Web_Server","50e17b80-cb5c-4305-8a01-dd532eb63d4f","Web_Server",filebeat,"8.4.3","8.0.0",true,"x86_64",true,"Web_Server","172.24.2.100","02:42:ac:18:02:64","Web_Server",xenial,debian,"4.15.0-58-generic",Ubuntu,Ubuntu,ubuntu,linux,"16.04.6 LTS (Xenial Xerus)",filestream,"/var/log/apache2/access.log","1,846,186","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /hot.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev"""
"Oct 26, 2022 @ 02:22:52.191",BXBjEIQBIBAo7axPdJ0d,".ds-filebeat-8.4.3-2022.10.25-000001","-","6343ae4e-0ee5-43d9-9891-576b2b8f9653","Web_Server","50e17b80-cb5c-4305-8a01-dd532eb63d4f","Web_Server",filebeat,"8.4.3","8.0.0",true,"x86_64",true,"Web_Server","172.24.2.100","02:42:ac:18:02:64","Web_Server",xenial,debian,"4.15.0-58-generic",Ubuntu,Ubuntu,ubuntu,linux,"16.04.6 LTS (Xenial Xerus)",filestream,"/var/log/apache2/access.log","1,846,288","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /innovation HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev"""
"Oct 26, 2022 @ 02:22:52.191",BnBjEIQBIBAo7axPdJ0d,".ds-filebeat-8.4.3-2022.10.25-000001","-","6343ae4e-0ee5-43d9-9891-576b2b8f9653","Web_Server","50e17b80-cb5c-4305-8a01-dd532eb63d4f","Web_Server",filebeat,"8.4.3","8.0.0",true,"x86_64",true,"Web_Server","172.24.2.100","02:42:ac:18:02:64","Web_Server",xenial,debian,"4.15.0-58-generic",Ubuntu,Ubuntu,ubuntu,linux,"16.04.6 LTS (Xenial Xerus)",filestream,"/var/log/apache2/access.log","1,846,393","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /innovation.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev"""
"Oct 26, 2022 @ 02:22:52.191",B3BjEIQBIBAo7axPdJ0d,".ds-filebeat-8.4.3-2022.10.25-000001","-","6343ae4e-0ee5-43d9-9891-576b2b8f9653","Web_Server","50e17b80-cb5c-4305-8a01-dd532eb63d4f","Web_Server",filebeat,"8.4.3","8.0.0",true,"x86_64",true,"Web_Server","172.24.2.100","02:42:ac:18:02:64","Web_Server",xenial,debian,"4.15.0-58-generic",Ubuntu,Ubuntu,ubuntu,linux,"16.04.6 LTS (Xenial Xerus)",filestream,"/var/log/apache2/access.log","1,846,502","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /previews.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev"""
