Date,Event ID,Task,Level,Opcode,Keyword,Computer,Description,Security ID,Account Name,Account Domain,Object Name,Operation Type,Process Name,Old Value,New Value
2022-10-18T21:20:18.7580000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\DataCollection",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7580000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\SQMClient",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7580000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\SQMClient",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7580000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows\\Windows Error Reporting\\Consent",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7580000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows\\Windows Error Reporting",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7580000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows\\Windows Error Reporting\\Consent",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7580000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows\\Windows Error Reporting\\Consent",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7580000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows\\Windows Error Reporting",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7580000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows\\Windows Error Reporting\\Consent",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7580000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\DataCollection",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7580000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\DataCollection\\Users",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7600000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\PolicyManager\\default\\System\\AllowTelemetry",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7600000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\PolicyManager\\default\\System\\AllowTelemetry",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7600000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\DataCollection",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7600000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\DataCollection",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7600000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\DataCollection\\Users",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7600000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\DataCollection",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7600000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\SQMClient",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7600000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\SQMClient",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7600000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows NT\\CurrentVersion\\Image File Execution Options\\svchost.exe",Null,"		C:\\Windows\\System32\\svchost.exe",Null,Null
2022-10-18T21:20:18.7610000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\SQMClient",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7610000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows\\Windows Error Reporting\\Consent",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7610000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows\\Windows Error Reporting",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7610000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows\\Windows Error Reporting\\Consent",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7610000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows NT\\CurrentVersion\\Image File Execution Options\\svchost.exe",Null,"		C:\\Windows\\System32\\svchost.exe",Null,Null
2022-10-18T21:20:18.7610000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows\\Windows Error Reporting\\Consent",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7610000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows\\Windows Error Reporting\\Consent",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7620000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows\\Windows Error Reporting\\ExcludedApplications",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7620000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows\\Windows Error Reporting\\BrokerUp",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7620000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\safer\\codeidentifiers",Null,"		C:\\Windows\\System32\\svchost.exe",Null,Null
2022-10-18T21:20:18.7620000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows\\Windows Error Reporting",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7620000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows\\Windows Error Reporting\\Consent",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7620000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows\\Windows Error Reporting\\Consent",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7620000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows\\Windows Error Reporting\\ExcludedApplications",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7620000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows\\Windows Error Reporting\\BrokerUp",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7620000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\DataCollection",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7620000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\DataCollection\\Users",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7620000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows NT\\CurrentVersion\\Svchost",Null,"		C:\\Windows\\System32\\svchost.exe",Null,Null
2022-10-18T21:20:18.7620000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows NT\\CurrentVersion\\Svchost\\netsvcs",Null,"		C:\\Windows\\System32\\svchost.exe",Null,Null
2022-10-18T21:20:18.7620000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows NT\\CurrentVersion\\Svchost\\netsvcs",Null,"		C:\\Windows\\System32\\svchost.exe",Null,Null
2022-10-18T21:20:18.7630000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\PolicyManager\\default\\System\\AllowTelemetry",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7630000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\PolicyManager\\default\\System\\AllowTelemetry",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7630000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\DataCollection",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7630000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\DataCollection",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7630000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\DataCollection\\Users",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7630000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\DataCollection",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7630000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\SQMClient",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7630000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\SQMClient",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7630000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Ole",Null,"		C:\\Windows\\System32\\svchost.exe",Null,Null
2022-10-18T21:20:18.7630000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows\\Windows Error Reporting\\Consent",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7630000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Ole",Null,"		C:\\Windows\\System32\\svchost.exe",Null,Null
2022-10-18T21:20:18.7630000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows\\Windows Error Reporting",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7630000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Ole",Null,"		C:\\Windows\\System32\\svchost.exe",Null,Null
2022-10-18T21:20:18.7630000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows\\Windows Error Reporting\\Consent",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7630000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Ole",Null,"		C:\\Windows\\System32\\svchost.exe",Null,Null
2022-10-18T21:20:18.7630000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows\\Windows Error Reporting\\Consent",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7630000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows\\Windows Error Reporting",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7640000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows\\Windows Error Reporting\\Consent",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7640000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\DataCollection",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7640000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\DataCollection\\Users",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7640000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\PolicyManager\\default\\System\\AllowTelemetry",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7650000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\PolicyManager\\default\\System\\AllowTelemetry",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7650000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\DataCollection",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7650000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\DataCollection",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7650000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\DataCollection\\Users",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7650000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\DataCollection",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7650000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\SQMClient",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7650000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\SQMClient",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7650000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Rpc\\Extensions",Null,"		C:\\Windows\\System32\\svchost.exe",Null,Null
2022-10-18T21:20:18.7650000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Rpc",Null,"		C:\\Windows\\System32\\svchost.exe",Null,Null
2022-10-18T21:20:18.7650000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows NT\\CurrentVersion\\Image File Execution Options\\svchost.exe",Null,"		C:\\Windows\\System32\\svchost.exe",Null,Null
2022-10-18T21:20:18.7650000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Rpc",Null,"		C:\\Windows\\System32\\svchost.exe",Null,Null
2022-10-18T21:20:18.7670000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows NT\\CurrentVersion\\Image File Execution Options\\svchost.exe",Null,"		C:\\Windows\\System32\\svchost.exe",Null,Null
2022-10-18T21:20:18.7670000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows NT\\CurrentVersion\\Image File Execution Options\\svchost.exe",Null,"		C:\\Windows\\System32\\svchost.exe",Null,Null
2022-10-18T21:20:18.7670000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows NT\\CurrentVersion\\GRE_Initialize",Null,"		C:\\Windows\\System32\\svchost.exe",Null,Null
2022-10-18T21:20:18.7670000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows\\Windows Error Reporting\\Consent",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7670000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows\\Windows Error Reporting",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7670000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows\\Windows Error Reporting\\Consent",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
2022-10-18T21:20:18.7670000Z,4663,Registry,Information,Info,Audit,WinDev2209Eval,An attempt was made to access an object.,"		S-1-5-18","		WINDEV2209EVAL$","		WORKGROUP","		\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\Windows\\Windows Error Reporting\\Consent",Null,"		C:\\Windows\\System32\\wermgr.exe",Null,Null
